"","region","year","month","IBMR","Date","sal_AltStatusQuo_median","sal_base_median","Strata_code","Taxa_code"
"1645","Confluence",2006,6,"acartela",2006-06-01,2.5994024986059,1,7,5
"1646","Confluence",2006,6,"allcopnaup",2006-06-01,0.911293424743638,1,7,7
"1647","Confluence",2006,6,"daphnia",2006-06-01,0.629186832497224,1,7,8
"1648","Confluence",2006,6,"eurytem",2006-06-01,0.666916887991944,1,7,11
"1649","Confluence",2006,6,"limno",2006-06-01,2.4895698086723,1,7,1
"1650","Confluence",2006,6,"othcalad",2006-06-01,0.987742700531967,1,7,4
"1651","Confluence",2006,6,"othcaljuv",2006-06-01,0.888465525881643,1,7,2
"1652","Confluence",2006,6,"othclad",2006-06-01,0.60451856044711,1,7,6
"1653","Confluence",2006,6,"othcyc",2006-06-01,1.07266736292077,1,7,9
"1654","Confluence",2006,6,"other",2006-06-01,0.689796886421835,1,7,10
"1655","Confluence",2006,6,"pdiapfor",2006-06-01,0.893991916598179,1,7,12
"1656","Confluence",2006,6,"pdiapjuv",2006-06-01,0.893991916598179,1,7,3
"1657","Confluence",2006,7,"acartela",2006-07-01,2.12799312902017,1,7,5
"1658","Confluence",2006,7,"allcopnaup",2006-07-01,0.746021572303812,1,7,7
"1659","Confluence",2006,7,"daphnia",2006-07-01,0.614932611988339,1,7,8
"1660","Confluence",2006,7,"eurytem",2006-07-01,0.412782386372022,1,7,11
"1661","Confluence",2006,7,"limno",2006-07-01,2.43543199826205,1,7,1
"1662","Confluence",2006,7,"othcalad",2006-07-01,0.575458862933323,1,7,4
"1663","Confluence",2006,7,"othcaljuv",2006-07-01,0.612086507524267,1,7,2
"1664","Confluence",2006,7,"othclad",2006-07-01,0.555669481397371,1,7,6
"1665","Confluence",2006,7,"othcyc",2006-07-01,1.2161891595585,1,7,9
"1666","Confluence",2006,7,"other",2006-07-01,0.996271585478312,1,7,10
"1667","Confluence",2006,7,"pdiapfor",2006-07-01,0.760961676043485,1,7,12
"1668","Confluence",2006,7,"pdiapjuv",2006-07-01,0.760961676043485,1,7,3
"1669","Confluence",2006,8,"acartela",2006-08-01,0.981437278054304,1,7,5
"1670","Confluence",2006,8,"allcopnaup",2006-08-01,0.598237401697782,1,7,7
"1671","Confluence",2006,8,"daphnia",2006-08-01,3.66215992782716,1,7,8
"1672","Confluence",2006,8,"eurytem",2006-08-01,0.445555240658933,1,7,11
"1673","Confluence",2006,8,"limno",2006-08-01,1.09872834870351,1,7,1
"1674","Confluence",2006,8,"othcalad",2006-08-01,0.659487429413015,1,7,4
"1675","Confluence",2006,8,"othcaljuv",2006-08-01,0.504073893664007,1,7,2
"1676","Confluence",2006,8,"othclad",2006-08-01,0.649956079790069,1,7,6
"1677","Confluence",2006,8,"othcyc",2006-08-01,1.45237094673551,1,7,9
"1678","Confluence",2006,8,"other",2006-08-01,1.77126319831366,1,7,10
"1679","Confluence",2006,8,"pdiapfor",2006-08-01,0.729648263236192,1,7,12
"1680","Confluence",2006,8,"pdiapjuv",2006-08-01,0.729648263236192,1,7,3
"1681","Confluence",2006,9,"acartela",2006-09-01,0.991735898866684,1,7,5
"1682","Confluence",2006,9,"allcopnaup",2006-09-01,0.905616835753378,1,7,7
"1683","Confluence",2006,9,"daphnia",2006-09-01,6.70938724366599,1,7,8
"1684","Confluence",2006,9,"eurytem",2006-09-01,0.841671906968908,1,7,11
"1685","Confluence",2006,9,"limno",2006-09-01,1.02558651284022,1,7,1
"1686","Confluence",2006,9,"othcalad",2006-09-01,3.74408413181153,1,7,4
"1687","Confluence",2006,9,"othcaljuv",2006-09-01,0.887887427186814,1,7,2
"1688","Confluence",2006,9,"othclad",2006-09-01,0.913165032896384,1,7,6
"1689","Confluence",2006,9,"othcyc",2006-09-01,1.08711150231598,1,7,9
"1690","Confluence",2006,9,"other",2006-09-01,1.08520153893186,1,7,10
"1691","Confluence",2006,9,"pdiapfor",2006-09-01,0.974784022802703,1,7,12
"1692","Confluence",2006,9,"pdiapjuv",2006-09-01,0.974784022802703,1,7,3
"1693","Confluence",2006,10,"acartela",2006-10-01,0.894771358204086,1,7,5
"1694","Confluence",2006,10,"allcopnaup",2006-10-01,1.74559401810772,1,7,7
"1695","Confluence",2006,10,"daphnia",2006-10-01,0.895571225004357,1,7,8
"1696","Confluence",2006,10,"eurytem",2006-10-01,1.96295039962892,1,7,11
"1697","Confluence",2006,10,"limno",2006-10-01,0.731167222226265,1,7,1
"1698","Confluence",2006,10,"othcalad",2006-10-01,0,1,7,4
"1699","Confluence",2006,10,"othcaljuv",2006-10-01,1.76624351742763,1,7,2
"1700","Confluence",2006,10,"othclad",2006-10-01,2.17959625585028,1,7,6
"1701","Confluence",2006,10,"othcyc",2006-10-01,0.663980185603503,1,7,9
"1702","Confluence",2006,10,"other",2006-10-01,0.928916284238097,1,7,10
"1703","Confluence",2006,10,"pdiapfor",2006-10-01,1.01560603740624,1,7,12
"1704","Confluence",2006,10,"pdiapjuv",2006-10-01,1.01560603740624,1,7,3
"1705","Confluence",2006,11,"acartela",2006-11-01,0.971691339897679,1,7,5
"1706","Confluence",2006,11,"allcopnaup",2006-11-01,1.10329066566041,1,7,7
"1707","Confluence",2006,11,"daphnia",2006-11-01,1.15181110524863,1,7,8
"1708","Confluence",2006,11,"eurytem",2006-11-01,0.897697812242992,1,7,11
"1709","Confluence",2006,11,"limno",2006-11-01,0.962223323404807,1,7,1
"1710","Confluence",2006,11,"othcalad",2006-11-01,0.511645076729681,1,7,4
"1711","Confluence",2006,11,"othcaljuv",2006-11-01,1.04954174183787,1,7,2
"1712","Confluence",2006,11,"othclad",2006-11-01,1.2862969661147,1,7,6
"1713","Confluence",2006,11,"othcyc",2006-11-01,1.03511119727326,1,7,9
"1714","Confluence",2006,11,"other",2006-11-01,0.934824370830855,1,7,10
"1715","Confluence",2006,11,"pdiapfor",2006-11-01,1.32450673858953,1,7,12
"1716","Confluence",2006,11,"pdiapjuv",2006-11-01,1.32450673858953,1,7,3
"1717","Confluence",2006,12,"acartela",2006-12-01,1.01266387044526,1,7,5
"1718","Confluence",2006,12,"allcopnaup",2006-12-01,0.977161271356237,1,7,7
"1719","Confluence",2006,12,"daphnia",2006-12-01,0.907959580308401,1,7,8
"1720","Confluence",2006,12,"eurytem",2006-12-01,1.03504804630385,1,7,11
"1721","Confluence",2006,12,"limno",2006-12-01,1.00604968539526,1,7,1
"1722","Confluence",2006,12,"othcalad",2006-12-01,1.16882164675418,1,7,4
"1723","Confluence",2006,12,"othcaljuv",2006-12-01,0.992644367938835,1,7,2
"1724","Confluence",2006,12,"othclad",2006-12-01,0.916483056324438,1,7,6
"1725","Confluence",2006,12,"othcyc",2006-12-01,0.97905747162526,1,7,9
"1726","Confluence",2006,12,"other",2006-12-01,1.03439522517917,1,7,10
"1727","Confluence",2006,12,"pdiapfor",2006-12-01,0.916326235541444,1,7,12
"1728","Confluence",2006,12,"pdiapjuv",2006-12-01,0.916326235541444,1,7,3
"1729","Confluence",2007,1,"acartela",2007-01-01,1.25859012723344,1,7,5
"1730","Confluence",2007,1,"allcopnaup",2007-01-01,0.750158069878821,1,7,7
"1731","Confluence",2007,1,"daphnia",2007-01-01,0.0994796452062964,1,7,8
"1732","Confluence",2007,1,"eurytem",2007-01-01,1.80919302583911,1,7,11
"1733","Confluence",2007,1,"limno",2007-01-01,1.40604149664119,1,7,1
"1734","Confluence",2007,1,"othcalad",2007-01-01,4.31059228385902,1,7,4
"1735","Confluence",2007,1,"othcaljuv",2007-01-01,0.798504458253633,1,7,2
"1736","Confluence",2007,1,"othclad",2007-01-01,0.143871730967242,1,7,6
"1737","Confluence",2007,1,"othcyc",2007-01-01,0.605305555147279,1,7,9
"1738","Confluence",2007,1,"other",2007-01-01,0.792664411750154,1,7,10
"1739","Confluence",2007,1,"pdiapfor",2007-01-01,0.496019017369524,1,7,12
"1740","Confluence",2007,1,"pdiapjuv",2007-01-01,0.496019017369524,1,7,3
"1741","Confluence",2007,2,"acartela",2007-02-01,0.134509114701927,1,7,5
"1742","Confluence",2007,2,"allcopnaup",2007-02-01,0.730895108945393,1,7,7
"1743","Confluence",2007,2,"daphnia",2007-02-01,4.63090763188784,1,7,8
"1744","Confluence",2007,2,"eurytem",2007-02-01,0.369573465346156,1,7,11
"1745","Confluence",2007,2,"limno",2007-02-01,0.114149508173746,1,7,1
"1746","Confluence",2007,2,"othcalad",2007-02-01,2.15698486496076,1,7,4
"1747","Confluence",2007,2,"othcaljuv",2007-02-01,0.449969395837199,1,7,2
"1748","Confluence",2007,2,"othclad",2007-02-01,3.9635223991249,1,7,6
"1749","Confluence",2007,2,"othcyc",2007-02-01,0.984629723531307,1,7,9
"1750","Confluence",2007,2,"other",2007-02-01,1.68104928540635,1,7,10
"1751","Confluence",2007,2,"pdiapfor",2007-02-01,0.319274426961634,1,7,12
"1752","Confluence",2007,2,"pdiapjuv",2007-02-01,0.319274426961634,1,7,3
"1753","Confluence",2007,3,"acartela",2007-03-01,1,1,7,5
"1754","Confluence",2007,3,"allcopnaup",2007-03-01,1,1,7,7
"1755","Confluence",2007,3,"daphnia",2007-03-01,1,1,7,8
"1756","Confluence",2007,3,"eurytem",2007-03-01,1,1,7,11
"1757","Confluence",2007,3,"limno",2007-03-01,1,1,7,1
"1758","Confluence",2007,3,"othcalad",2007-03-01,1,1,7,4
"1759","Confluence",2007,3,"othcaljuv",2007-03-01,1,1,7,2
"1760","Confluence",2007,3,"othclad",2007-03-01,1,1,7,6
"1761","Confluence",2007,3,"othcyc",2007-03-01,1,1,7,9
"1762","Confluence",2007,3,"other",2007-03-01,1,1,7,10
"1763","Confluence",2007,3,"pdiapfor",2007-03-01,1,1,7,12
"1764","Confluence",2007,3,"pdiapjuv",2007-03-01,1,1,7,3
"1765","Confluence",2007,4,"acartela",2007-04-01,4.53699716940491,1,7,5
"1766","Confluence",2007,4,"allcopnaup",2007-04-01,1.07922871377239,1,7,7
"1767","Confluence",2007,4,"daphnia",2007-04-01,0.30030110967777,1,7,8
"1768","Confluence",2007,4,"eurytem",2007-04-01,1.77061112929501,1,7,11
"1769","Confluence",2007,4,"limno",2007-04-01,5.70151103910852,1,7,1
"1770","Confluence",2007,4,"othcalad",2007-04-01,0.568383315620227,1,7,4
"1771","Confluence",2007,4,"othcaljuv",2007-04-01,1.63170540835433,1,7,2
"1772","Confluence",2007,4,"othclad",2007-04-01,0.266227426465697,1,7,6
"1773","Confluence",2007,4,"othcyc",2007-04-01,1.12251932792079,1,7,9
"1774","Confluence",2007,4,"other",2007-04-01,1.04005519017381,1,7,10
"1775","Confluence",2007,4,"pdiapfor",2007-04-01,1.44375533186711,1,7,12
"1776","Confluence",2007,4,"pdiapjuv",2007-04-01,1.44375533186711,1,7,3
"1777","Confluence",2007,5,"acartela",2007-05-01,2.63457202162598,1,7,5
"1778","Confluence",2007,5,"allcopnaup",2007-05-01,0.676075811391486,1,7,7
"1779","Confluence",2007,5,"daphnia",2007-05-01,0.603686442615651,1,7,8
"1780","Confluence",2007,5,"eurytem",2007-05-01,0.888480102907172,1,7,11
"1781","Confluence",2007,5,"limno",2007-05-01,3.24309563517989,1,7,1
"1782","Confluence",2007,5,"othcalad",2007-05-01,0.219043352099127,1,7,4
"1783","Confluence",2007,5,"othcaljuv",2007-05-01,0.60995284302715,1,7,2
"1784","Confluence",2007,5,"othclad",2007-05-01,0.435953280527303,1,7,6
"1785","Confluence",2007,5,"othcyc",2007-05-01,1.36980896134053,1,7,9
"1786","Confluence",2007,5,"other",2007-05-01,2.79068154463277,1,7,10
"1787","Confluence",2007,5,"pdiapfor",2007-05-01,0.85789844661934,1,7,12
"1788","Confluence",2007,5,"pdiapjuv",2007-05-01,0.85789844661934,1,7,3
"1789","Confluence",2007,6,"acartela",2007-06-01,0.994685262305308,1,7,5
"1790","Confluence",2007,6,"allcopnaup",2007-06-01,0.364302994977619,1,7,7
"1791","Confluence",2007,6,"daphnia",2007-06-01,0.736894109335968,1,7,8
"1792","Confluence",2007,6,"eurytem",2007-06-01,1.11901680890743,1,7,11
"1793","Confluence",2007,6,"limno",2007-06-01,1.62552161489333,1,7,1
"1794","Confluence",2007,6,"othcalad",2007-06-01,0.242856638828338,1,7,4
"1795","Confluence",2007,6,"othcaljuv",2007-06-01,0.394804030170969,1,7,2
"1796","Confluence",2007,6,"othclad",2007-06-01,0.48693960606181,1,7,6
"1797","Confluence",2007,6,"othcyc",2007-06-01,1.69915428597332,1,7,9
"1798","Confluence",2007,6,"other",2007-06-01,4.20685389046145,1,7,10
"1799","Confluence",2007,6,"pdiapfor",2007-06-01,0.410978561718048,1,7,12
"1800","Confluence",2007,6,"pdiapjuv",2007-06-01,0.410978561718048,1,7,3
"1801","Confluence",2007,7,"acartela",2007-07-01,1.04799773841256,1,7,5
"1802","Confluence",2007,7,"allcopnaup",2007-07-01,0.135347683977971,1,7,7
"1803","Confluence",2007,7,"daphnia",2007-07-01,0.174883592442082,1,7,8
"1804","Confluence",2007,7,"eurytem",2007-07-01,0,1,7,11
"1805","Confluence",2007,7,"limno",2007-07-01,2.12988061958467,1,7,1
"1806","Confluence",2007,7,"othcalad",2007-07-01,8.0948222251815,1,7,4
"1807","Confluence",2007,7,"othcaljuv",2007-07-01,1.0544253215258,1,7,2
"1808","Confluence",2007,7,"othclad",2007-07-01,0.29820132665996,1,7,6
"1809","Confluence",2007,7,"othcyc",2007-07-01,2.32273621706497,1,7,9
"1810","Confluence",2007,7,"other",2007-07-01,9.90417492665435,1,7,10
"1811","Confluence",2007,7,"pdiapfor",2007-07-01,0.105688372750396,1,7,12
"1812","Confluence",2007,7,"pdiapjuv",2007-07-01,0.105688372750396,1,7,3
"1813","Confluence",2007,8,"acartela",2007-08-01,1.08913209695339,1,7,5
"1814","Confluence",2007,8,"allcopnaup",2007-08-01,0.208410265704622,1,7,7
"1815","Confluence",2007,8,"daphnia",2007-08-01,2.21946860201171,1,7,8
"1816","Confluence",2007,8,"eurytem",2007-08-01,0,1,7,11
"1817","Confluence",2007,8,"limno",2007-08-01,1.39728771488019,1,7,1
"1818","Confluence",2007,8,"othcalad",2007-08-01,232.322279504456,1,7,4
"1819","Confluence",2007,8,"othcaljuv",2007-08-01,1.12553060276003,1,7,2
"1820","Confluence",2007,8,"othclad",2007-08-01,0.243605815960368,1,7,6
"1821","Confluence",2007,8,"othcyc",2007-08-01,1.52427707897463,1,7,9
"1822","Confluence",2007,8,"other",2007-08-01,4.53848134542743,1,7,10
"1823","Confluence",2007,8,"pdiapfor",2007-08-01,0.10482452427665,1,7,12
"1824","Confluence",2007,8,"pdiapjuv",2007-08-01,0.10482452427665,1,7,3
"1825","Confluence",2007,9,"acartela",2007-09-01,0.532282571952116,1,7,5
"1826","Confluence",2007,9,"allcopnaup",2007-09-01,0.617341369894349,1,7,7
"1827","Confluence",2007,9,"daphnia",2007-09-01,1.84809060743698,1,7,8
"1828","Confluence",2007,9,"eurytem",2007-09-01,0,1,7,11
"1829","Confluence",2007,9,"limno",2007-09-01,0.644308013291161,1,7,1
"1830","Confluence",2007,9,"othcalad",2007-09-01,451.780525182712,1,7,4
"1831","Confluence",2007,9,"othcaljuv",2007-09-01,1.14085186713646,1,7,2
"1832","Confluence",2007,9,"othclad",2007-09-01,0.414000456665697,1,7,6
"1833","Confluence",2007,9,"othcyc",2007-09-01,0.485208770249974,1,7,9
"1834","Confluence",2007,9,"other",2007-09-01,0.856021262292777,1,7,10
"1835","Confluence",2007,9,"pdiapfor",2007-09-01,0.102285381931232,1,7,12
"1836","Confluence",2007,9,"pdiapjuv",2007-09-01,0.102285381931232,1,7,3
"1837","Confluence",2007,10,"acartela",2007-10-01,2.76196979443642,1,7,5
"1838","Confluence",2007,10,"allcopnaup",2007-10-01,0.734551094578683,1,7,7
"1839","Confluence",2007,10,"daphnia",2007-10-01,1.47671261286226,1,7,8
"1840","Confluence",2007,10,"eurytem",2007-10-01,0.962820260453189,1,7,11
"1841","Confluence",2007,10,"limno",2007-10-01,2.07297531296495,1,7,1
"1842","Confluence",2007,10,"othcalad",2007-10-01,339.019727992561,1,7,4
"1843","Confluence",2007,10,"othcaljuv",2007-10-01,1.26197989716708,1,7,2
"1844","Confluence",2007,10,"othclad",2007-10-01,0.39799483526556,1,7,6
"1845","Confluence",2007,10,"othcyc",2007-10-01,0.629516879709637,1,7,9
"1846","Confluence",2007,10,"other",2007-10-01,0.820817569995729,1,7,10
"1847","Confluence",2007,10,"pdiapfor",2007-10-01,0.616502334044579,1,7,12
"1848","Confluence",2007,10,"pdiapjuv",2007-10-01,0.616502334044579,1,7,3
"1849","Confluence",2007,11,"acartela",2007-11-01,4.99165701692073,1,7,5
"1850","Confluence",2007,11,"allcopnaup",2007-11-01,0.851760819263017,1,7,7
"1851","Confluence",2007,11,"daphnia",2007-11-01,1.10533461828753,1,7,8
"1852","Confluence",2007,11,"eurytem",2007-11-01,1.92564052090638,1,7,11
"1853","Confluence",2007,11,"limno",2007-11-01,3.50164261263874,1,7,1
"1854","Confluence",2007,11,"othcalad",2007-11-01,226.258930802411,1,7,4
"1855","Confluence",2007,11,"othcaljuv",2007-11-01,1.3831079271977,1,7,2
"1856","Confluence",2007,11,"othclad",2007-11-01,0.381989213865423,1,7,6
"1857","Confluence",2007,11,"othcyc",2007-11-01,0.773824989169301,1,7,9
"1858","Confluence",2007,11,"other",2007-11-01,0.785613877698682,1,7,10
"1859","Confluence",2007,11,"pdiapfor",2007-11-01,1.13071928615793,1,7,12
"1860","Confluence",2007,11,"pdiapjuv",2007-11-01,1.13071928615793,1,7,3
"1861","Confluence",2007,12,"acartela",2007-12-01,7.22134423940503,1,7,5
"1862","Confluence",2007,12,"allcopnaup",2007-12-01,0.968970543947351,1,7,7
"1863","Confluence",2007,12,"daphnia",2007-12-01,0.733956623712804,1,7,8
"1864","Confluence",2007,12,"eurytem",2007-12-01,2.88846078135957,1,7,11
"1865","Confluence",2007,12,"limno",2007-12-01,4.93030991231253,1,7,1
"1866","Confluence",2007,12,"othcalad",2007-12-01,113.498133612261,1,7,4
"1867","Confluence",2007,12,"othcaljuv",2007-12-01,1.50423595722831,1,7,2
"1868","Confluence",2007,12,"othclad",2007-12-01,0.365983592465286,1,7,6
"1869","Confluence",2007,12,"othcyc",2007-12-01,0.918133098628964,1,7,9
"1870","Confluence",2007,12,"other",2007-12-01,0.750410185401634,1,7,10
"1871","Confluence",2007,12,"pdiapfor",2007-12-01,1.64493623827127,1,7,12
"1872","Confluence",2007,12,"pdiapjuv",2007-12-01,1.64493623827127,1,7,3
"1873","Confluence",2008,1,"acartela",2008-01-01,9.45103146188934,1,7,5
"1874","Confluence",2008,1,"allcopnaup",2008-01-01,1.08618026863169,1,7,7
"1875","Confluence",2008,1,"daphnia",2008-01-01,0.362578629138078,1,7,8
"1876","Confluence",2008,1,"eurytem",2008-01-01,3.85128104181276,1,7,11
"1877","Confluence",2008,1,"limno",2008-01-01,6.35897721198632,1,7,1
"1878","Confluence",2008,1,"othcalad",2008-01-01,0.737336422110421,1,7,4
"1879","Confluence",2008,1,"othcaljuv",2008-01-01,1.62536398725893,1,7,2
"1880","Confluence",2008,1,"othclad",2008-01-01,0.349977971065148,1,7,6
"1881","Confluence",2008,1,"othcyc",2008-01-01,1.06244120808863,1,7,9
"1882","Confluence",2008,1,"other",2008-01-01,0.715206493104587,1,7,10
"1883","Confluence",2008,1,"pdiapfor",2008-01-01,2.15915319038462,1,7,12
"1884","Confluence",2008,1,"pdiapjuv",2008-01-01,2.15915319038462,1,7,3
"1885","Confluence",2008,2,"acartela",2008-02-01,10.0618771228871,1,7,5
"1886","Confluence",2008,2,"allcopnaup",2008-02-01,1.15758961271126,1,7,7
"1887","Confluence",2008,2,"daphnia",2008-02-01,0.394532278716899,1,7,8
"1888","Confluence",2008,2,"eurytem",2008-02-01,3.145220348048,1,7,11
"1889","Confluence",2008,2,"limno",2008-02-01,5.16621813975515,1,7,1
"1890","Confluence",2008,2,"othcalad",2008-02-01,1.23618821655107,1,7,4
"1891","Confluence",2008,2,"othcaljuv",2008-02-01,1.90505313987663,1,7,2
"1892","Confluence",2008,2,"othclad",2008-02-01,0.378200867938436,1,7,6
"1893","Confluence",2008,2,"othcyc",2008-02-01,0.9969243956974,1,7,9
"1894","Confluence",2008,2,"other",2008-02-01,0.699705687964137,1,7,10
"1895","Confluence",2008,2,"pdiapfor",2008-02-01,1.69392138452859,1,7,12
"1896","Confluence",2008,2,"pdiapjuv",2008-02-01,1.69392138452859,1,7,3
"1897","Confluence",2008,3,"acartela",2008-03-01,2.97011024268362,1,7,5
"1898","Confluence",2008,3,"allcopnaup",2008-03-01,1.14593959817519,1,7,7
"1899","Confluence",2008,3,"daphnia",2008-03-01,0.414437402835219,1,7,8
"1900","Confluence",2008,3,"eurytem",2008-03-01,2.28871568337936,1,7,11
"1901","Confluence",2008,3,"limno",2008-03-01,3.02892616713099,1,7,1
"1902","Confluence",2008,3,"othcalad",2008-03-01,1.02379919879155,1,7,4
"1903","Confluence",2008,3,"othcaljuv",2008-03-01,1.72067016195572,1,7,2
"1904","Confluence",2008,3,"othclad",2008-03-01,0.406156991870733,1,7,6
"1905","Confluence",2008,3,"othcyc",2008-03-01,1.00360811092663,1,7,9
"1906","Confluence",2008,3,"other",2008-03-01,0.684763174864002,1,7,10
"1907","Confluence",2008,3,"pdiapfor",2008-03-01,1.46407161388387,1,7,12
"1908","Confluence",2008,3,"pdiapjuv",2008-03-01,1.46407161388387,1,7,3
"1909","Confluence",2008,4,"acartela",2008-04-01,1.71483722328964,1,7,5
"1910","Confluence",2008,4,"allcopnaup",2008-04-01,0.974806019808672,1,7,7
"1911","Confluence",2008,4,"daphnia",2008-04-01,0.886830823317651,1,7,8
"1912","Confluence",2008,4,"eurytem",2008-04-01,0.891603587681443,1,7,11
"1913","Confluence",2008,4,"limno",2008-04-01,2.01077040539271,1,7,1
"1914","Confluence",2008,4,"othcalad",2008-04-01,0.508753538435357,1,7,4
"1915","Confluence",2008,4,"othcaljuv",2008-04-01,1.01914084436885,1,7,2
"1916","Confluence",2008,4,"othclad",2008-04-01,0.779467832305295,1,7,6
"1917","Confluence",2008,4,"othcyc",2008-04-01,1.09929160906958,1,7,9
"1918","Confluence",2008,4,"other",2008-04-01,1.77689363260316,1,7,10
"1919","Confluence",2008,4,"pdiapfor",2008-04-01,1.23931421836118,1,7,12
"1920","Confluence",2008,4,"pdiapjuv",2008-04-01,1.23931421836118,1,7,3
"1921","Confluence",2008,5,"acartela",2008-05-01,1.44746792420163,1,7,5
"1922","Confluence",2008,5,"allcopnaup",2008-05-01,0.454335921383689,1,7,7
"1923","Confluence",2008,5,"daphnia",2008-05-01,0.722219341864202,1,7,8
"1924","Confluence",2008,5,"eurytem",2008-05-01,0.77999694522866,1,7,11
"1925","Confluence",2008,5,"limno",2008-05-01,2.49864217616389,1,7,1
"1926","Confluence",2008,5,"othcalad",2008-05-01,0.241696949008306,1,7,4
"1927","Confluence",2008,5,"othcaljuv",2008-05-01,0.508797144950888,1,7,2
"1928","Confluence",2008,5,"othclad",2008-05-01,0.503788432946947,1,7,6
"1929","Confluence",2008,5,"othcyc",2008-05-01,1.51762920154899,1,7,9
"1930","Confluence",2008,5,"other",2008-05-01,4.17244201259567,1,7,10
"1931","Confluence",2008,5,"pdiapfor",2008-05-01,0.72575767809897,1,7,12
"1932","Confluence",2008,5,"pdiapjuv",2008-05-01,0.72575767809897,1,7,3
"1933","Confluence",2008,6,"acartela",2008-06-01,0.931512393432575,1,7,5
"1934","Confluence",2008,6,"allcopnaup",2008-06-01,0.344027743170354,1,7,7
"1935","Confluence",2008,6,"daphnia",2008-06-01,0.533012255836038,1,7,8
"1936","Confluence",2008,6,"eurytem",2008-06-01,0.943749027491907,1,7,11
"1937","Confluence",2008,6,"limno",2008-06-01,1.60732929959175,1,7,1
"1938","Confluence",2008,6,"othcalad",2008-06-01,0.821444064591145,1,7,4
"1939","Confluence",2008,6,"othcaljuv",2008-06-01,0.697460343940177,1,7,2
